user,content,like,time
Zbeeeee,无虎观者连续悔棋尽显颓势，50集中鸡煲无需SL尽显风采,103,2024-04-17 20:48:53
Accelerator1018,不是，我的鸡煲笑话呢,2,2024-04-17 11:42:58
古阳☆,"观者全程无伤难掩颓势
鸡煲战战兢兢形势大好",1,2024-04-18 11:28:50
汉叔,鸡煲五小时一滴血险胜心脏  观者十分钟无伤心脏哈哈哈,0,2024-06-18 11:00:00
贺月同学,鸡煲还在想怎么启动，观者已经在考虑怎么心脏无伤了,0,2024-04-21 11:21:52
LYZ1230204,"鸡煲爽种一小时尽显优势，
观者毒种全程无伤40分钟威风不显",0,2024-04-17 19:09:04
