user,content,like,time
星野岚川,战士10月暴毙5次，已经超越今年1月鸡煲的4次，同时这个月成为打连胜以来暴毙最多的月份（6次），望周知[doge][doge][doge],61,2024-10-30 22:40:48
Nuyoah30,上来就是就是鸡煲，启动最快的一集！[星星眼],20,2024-10-27 11:02:05
白陶黑瓷,三人行，必有战士鸽猎人鸡煲观者）,1,2024-10-27 11:59:02
思兼-八意永琳,昨日鸡煲爽局[幻想乡的日常 第1弹_鼓掌],0,2024-10-27 12:34:44
