user,content,like,time
渡边曜_official,鸡煲自106后沾沾自喜，数次突破下限，望周知,639,2023-04-10 17:44:29
恋芙兰结婚,"恭喜猎宝百连[UP_14064034_Kakaa]
至于可怜的鸡煲，让我们速速把战士哥的76连胜给鸡煲当个保底吧，反正战士哥也没到百连[脱单doge]",18,2023-04-10 17:42:45
風見幽泠,鸡煲怎么每周都在头七,4,2023-04-11 10:08:22
好耶好耶诶,可怜的鸡煲被献祭了（,4,2023-04-10 17:37:06
风卷幽梦,这把打完鸡煲就没过头七了[笑哭][笑哭],0,2023-04-10 17:43:27
伤心白羊-小姚955,这个时候，就该想起我们无双的鸡煲了。 机宝～,0,2023-04-10 17:37:26
