user,content,like,time
LiIylllllu,"在现场见证历史！！豹豹超强！
鸡煲21min三层最后一血碎心太刺激啦！
猎宝果断开roll勇敢盲人揉面极限幽魂真不错！
战士哥使用尼利腐化宝典变毒为爽超顺利！
好精彩好精彩[鼓掌][鼓掌][鼓掌]",8,2025-02-03 11:14:27
林木木QVQ,nosl恐怖如斯，双偏差鸡煲爽种战至终章极限1血顶住,8,2025-02-03 01:48:39
奥本海睦导致长崎速逝,鸡煲极限墨水瓶，观赏性拉满了[打call],18,2025-02-03 01:13:47
冬眠阳东面阳,87分钟够鸡煲sl一局毒种吗,8,2025-02-03 02:54:52
一月表过年了,无敌了海豹，致敬传奇尖塔炸鱼王。鸡煲极限反杀心脏真帅吧。,3,2025-02-03 11:18:29
把自己赌在新时代,87分钟我鸡煲sl也就一局，豹豹实在太强了,2,2025-02-03 08:52:30
