user,content,like,time
空枪了吧,"观者把怪秒了——广义起甲
战士废卡烧干——广义过牌
鸡煲开了瞄准——广义集中
猎人部署两费——广义加费
白夕按错豹毙——广义连胜",437,2023-04-17 12:36:42
鲸鱼座的あお星,按了E键鸡煲就起爆（explode）惹,5,2023-04-18 11:37:13
